id_stat,nb_tests,nb_vaccinations
22234,1389.0,NULL
22235,986.0,NULL
22236,761.0,NULL
22237,1038.0,NULL
22238,1255.0,NULL
22239,1406.0,NULL
22240,1192.0,NULL
22241,899.0,NULL
22242,956.0,NULL
22243,1117.0,NULL
22244,2203.0,NULL
22245,819.0,NULL
22246,699.0,NULL
22247,908.0,NULL
22248,1015.0,NULL
22249,1150.0,NULL
22250,540.0,NULL
22251,1458.0,NULL
22252,1151.0,NULL
22253,1324.0,NULL
22254,1062.0,NULL
22255,1001.0,NULL
22256,898.0,NULL
22257,1075.0,NULL
22258,1738.0,NULL
22259,1760.0,NULL
22260,1736.0,NULL
22261,1367.0,NULL
22262,751.0,NULL
22263,1596.0,NULL
22264,1765.0,NULL
22265,1530.0,NULL
22266,1472.0,NULL
22267,1538.0,NULL
22268,1113.0,NULL
22269,870.0,NULL
22270,1783.0,NULL
22271,2041.0,NULL
22272,2078.0,NULL
22273,1882.0,NULL
22274,2221.0,NULL
22275,1801.0,NULL
22276,2413.0,NULL
22277,1912.0,NULL
22278,2098.0,NULL
22279,2167.0,NULL
22280,2468.0,NULL
22281,2830.0,NULL
22282,2979.0,NULL
22283,2232.0,NULL
22284,2529.0,NULL
22285,2852.0,NULL
22286,3151.0,NULL
22287,2898.0,NULL
22288,3324.0,NULL
22289,3036.0,NULL
22290,3062.0,NULL
22291,3572.0,NULL
22292,3794.0,NULL
22293,3677.0,NULL
22294,3989.0,NULL
22295,3384.0,NULL
22296,3977.0,NULL
22297,4196.0,NULL
22298,4454.0,NULL
22299,4589.0,NULL
22300,4812.0,NULL
22301,4219.0,NULL
22302,2697.0,NULL
22303,4576.0,NULL
22304,3974.0,NULL
22305,4897.0,NULL
22306,5262.0,NULL
22307,3431.0,NULL
22308,4587.0,NULL
22309,6195.0,NULL
22310,7495.0,NULL
22311,5913.0,NULL
22312,6572.0,NULL
22313,8387.0,NULL
22314,11322.0,NULL
22315,10712.0,NULL
22316,14301.0,NULL
22317,15312.0,NULL
22318,13799.0,NULL
22319,13717.0,NULL
22320,12258.0,NULL
22321,8656.0,NULL
22322,11975.0,NULL
22323,12510.0,NULL
22324,18736.0,NULL
22325,11307.0,NULL
22326,18103.0,NULL
22327,14329.0,NULL
22328,13362.0,NULL
22329,12774.0,NULL
22330,12699.0,NULL
22331,13230.0,NULL
22332,10692.0,NULL
22333,11400.0,NULL
22334,14798.0,NULL
22335,13206.0,NULL
22336,13252.0,NULL
22337,12490.0,NULL
22338,11170.0,NULL
22339,7108.0,NULL
22340,11226.0,NULL
22341,12642.0,NULL
22342,13449.0,NULL
22343,14173.0,NULL
22344,13361.0,NULL
22345,8230.0,NULL
22346,16000.0,NULL
22347,14534.0,NULL
22348,16250.0,NULL
22349,14281.0,NULL
22350,83383.0,NULL
22351,13347.0,NULL
22352,14387.0,NULL
22353,18343.0,NULL
22354,21232.0,NULL
22355,17954.0,NULL
22356,16999.0,NULL
22357,18090.0,NULL
22358,14881.0,NULL
22359,18212.0,NULL
22360,21585.0,NULL
22361,17347.0,NULL
22362,20118.0,NULL
22363,18197.0,NULL
22364,17924.0,NULL
22365,15220.0,NULL
22366,15935.0,NULL
22367,18959.0,NULL
22368,19680.0,NULL
22369,22719.0,NULL
22370,21390.0,NULL
22371,23300.0,NULL
22372,18541.0,NULL
22373,19379.0,NULL
22374,23348.0,NULL
22375,20826.0,NULL
22376,22241.0,NULL
22377,20929.0,NULL
22378,19115.0,NULL
22379,23874.0,NULL
22380,23109.0,NULL
22381,23188.0,NULL
22382,24501.0,NULL
22383,22590.0,NULL
22384,20526.0,NULL
22385,21018.0,NULL
22386,23485.0,NULL
22387,23072.0,NULL
22388,21515.0,NULL
22389,56293.0,NULL
22390,16607.0,NULL
22391,19108.0,NULL
22392,1491.0,NULL
22393,17010.0,NULL
22394,24007.0,NULL
22395,15735.0,NULL
22396,15972.0,NULL
22397,17662.0,NULL
22398,16990.0,NULL
22399,19770.0,NULL
22400,17279.0,NULL
22401,18953.0,NULL
22402,20164.0,NULL
22403,19806.0,NULL
22404,17343.0,NULL
22405,18257.0,NULL
22406,21739.0,NULL
22407,17827.0,NULL
22408,18820.0,NULL
22409,22755.0,NULL
22410,18005.0,NULL
22411,17656.0,NULL
22412,18835.0,NULL
22413,20694.0,NULL
22414,20476.0,NULL
22415,19147.0,NULL
22416,17699.0,NULL
22417,20397.0,NULL
22418,18706.0,NULL
22419,17924.0,NULL
22420,19667.0,NULL
22421,16556.0,3800.0
22422,16378.0,NULL
22423,18271.0,NULL
22424,16325.0,NULL
22425,25.0,NULL
22426,31.0,NULL
22427,54.0,NULL
22428,29.0,NULL
22429,56.0,NULL
22430,132.0,NULL
22431,62.0,NULL
22432,18.0,NULL
22433,102.0,NULL
22434,32.0,NULL
22435,164.0,NULL
22436,243.0,NULL
22437,152.0,NULL
22438,95.0,NULL
22439,180.0,NULL
22440,90.0,NULL
22441,69.0,NULL
22442,15.0,NULL
22443,169.0,NULL
22444,42.0,NULL
22445,133.0,NULL
22446,135.0,NULL
22447,290.0,NULL
22448,35.0,NULL
22449,178.0,NULL
22450,193.0,NULL
22451,27.0,NULL
22452,114.0,NULL
22453,217.0,NULL
22454,213.0,NULL
22455,168.0,NULL
22456,167.0,NULL
22457,187.0,NULL
22458,249.0,NULL
22459,159.0,NULL
22460,323.0,NULL
22461,172.0,NULL
22462,322.0,NULL
22463,274.0,NULL
22464,91.0,NULL
22465,158.0,NULL
22466,443.0,NULL
22467,445.0,NULL
22468,98.0,NULL
22469,622.0,NULL
22470,399.0,NULL
22471,457.0,NULL
22472,165.0,NULL
22473,699.0,NULL
22474,741.0,NULL
22475,866.0,NULL
22476,76.0,NULL
22477,457.0,NULL
22478,203.0,NULL
22479,653.0,NULL
22480,300.0,NULL
22481,460.0,NULL
22482,806.0,NULL
22483,522.0,NULL
22484,319.0,NULL
22485,786.0,NULL
22486,919.0,NULL
22487,1334.0,NULL
22488,1185.0,NULL
22489,527.0,NULL
22490,773.0,NULL
22491,636.0,NULL
22492,83.0,NULL
22493,1374.0,NULL
22494,796.0,NULL
22495,719.0,NULL
22496,1197.0,NULL
22497,1190.0,NULL
22498,1112.0,NULL
22499,456.0,NULL
22500,1054.0,NULL
22501,946.0,NULL
22502,1654.0,NULL
22503,749.0,NULL
22504,721.0,NULL
22505,1078.0,NULL
22506,1045.0,NULL
22507,1754.0,NULL
22508,1378.0,NULL
22509,1686.0,NULL
22510,1583.0,NULL
22511,1214.0,NULL
22512,1782.0,NULL
22513,1554.0,NULL
22514,1667.0,NULL
22515,542.0,NULL
22516,1460.0,NULL
22517,1343.0,NULL
22518,1457.0,NULL
22519,1036.0,NULL
22520,1823.0,NULL
22521,1630.0,NULL
22522,1388.0,NULL
22523,1650.0,NULL
22524,1409.0,NULL
22525,1160.0,NULL
22526,680.0,NULL
22527,1907.0,NULL
22528,1418.0,NULL
22529,1910.0,NULL
22530,1701.0,NULL
22531,1230.0,NULL
22532,955.0,NULL
22533,1010.0,NULL
22534,1107.0,NULL
22535,1264.0,NULL
22536,1404.0,NULL
22537,1547.0,NULL
22538,1047.0,NULL
22539,1145.0,NULL
22540,1146.0,NULL
22541,925.0,NULL
22542,1041.0,NULL
22543,1021.0,NULL
22544,1010.0,NULL
22545,920.0,NULL
22546,147.0,NULL
22547,967.0,NULL
22548,944.0,NULL
22549,1430.0,NULL
22550,1339.0,NULL
22551,1310.0,NULL
22552,1223.0,NULL
22553,600.0,NULL
22554,455.0,NULL
22555,1077.0,NULL
22556,1312.0,NULL
22557,889.0,NULL
22558,897.0,NULL
22559,1345.0,NULL
22560,894.0,NULL
22561,592.0,NULL
22562,1133.0,NULL
22563,641.0,NULL
22564,1037.0,NULL
22565,1255.0,NULL
22566,724.0,NULL
22567,947.0,NULL
22568,707.0,NULL
22569,703.0,NULL
22570,1061.0,NULL
22571,1035.0,NULL
22572,1150.0,NULL
22573,553.0,NULL
22574,663.0,NULL
22575,531.0,NULL
22576,1115.0,NULL
22577,512.0,NULL
22578,1714.0,NULL
22579,563.0,NULL
22580,934.0,NULL
22581,509.0,NULL
22582,515.0,NULL
22583,911.0,NULL
22584,729.0,NULL
22585,758.0,NULL
22586,1762.0,NULL
22587,793.0,NULL
22588,1065.0,NULL
22589,531.0,NULL
22590,1131.0,NULL
22591,1268.0,NULL
22592,1081.0,NULL
22593,1076.0,NULL
22594,995.0,NULL
22595,674.0,NULL
22596,545.0,NULL
22597,830.0,NULL
22598,962.0,NULL
22599,720.0,NULL
22600,1347.0,NULL
22601,1195.0,NULL
22602,872.0,NULL
22603,662.0,NULL
22604,1170.0,NULL
22605,1327.0,NULL
22606,1376.0,NULL
22607,1160.0,NULL
22608,1286.0,NULL
22609,1180.0,NULL
22610,393.0,NULL
22611,1466.0,NULL
22612,1333.0,NULL
22613,1564.0,NULL
22614,1656.0,NULL
22615,1680.0,NULL
22616,399.0,NULL
22617,2147.0,NULL
22618,1444.0,NULL
22619,2012.0,NULL
22620,2138.0,NULL
22621,1245.0,NULL
22622,1723.0,NULL
22623,1826.0,NULL
22624,928.0,NULL
22625,1844.0,NULL
22626,2448.0,NULL
22627,2043.0,NULL
22628,1871.0,NULL
22629,903.0,NULL
22630,2676.0,NULL
22631,1436.0,NULL
22632,1773.0,NULL
22633,2114.0,NULL
22634,2778.0,NULL
22635,585.0,NULL
22636,1467.0,NULL
22637,1845.0,NULL
22638,2238.0,NULL
22639,2236.0,NULL
22640,2221.0,NULL
22641,2174.0,NULL
22642,490.0,NULL
22643,2158.0,NULL
22644,1432.0,NULL
22645,2034.0,NULL
22646,1648.0,NULL
22647,1678.0,NULL
22648,2548.0,NULL
22649,2742.0,NULL
22650,2724.0,NULL
22651,1431.0,NULL
22652,1595.0,NULL
22653,1708.0,NULL
22654,2038.0,NULL
22655,1932.0,NULL
22656,1846.0,NULL
22657,1418.0,NULL
22658,2034.0,NULL
22659,1397.0,NULL
22660,1793.0,NULL
22661,1915.0,NULL
22662,2768.0,NULL
22663,2093.0,NULL
22664,1952.0,NULL
22665,1627.0,NULL
22666,1809.0,NULL
22667,1895.0,NULL
22668,1261.0,NULL
22669,1.0,NULL
22670,1.0,NULL
22671,4.0,NULL
22672,175.0,NULL
22673,2.0,NULL
22674,1.0,NULL
22675,4.0,NULL
22676,1.0,NULL
22677,182.0,NULL
22678,8.0,NULL
22679,2.0,NULL
22680,3.0,NULL
22681,6.0,NULL
22682,11.0,NULL
22683,18.0,NULL
22684,16.0,NULL
22685,17.0,NULL
22686,17.0,NULL
22687,37.0,NULL
22688,1.0,NULL
22689,77.0,NULL
22690,71.0,NULL
22691,44.0,NULL
22692,73.0,NULL
22693,42.0,NULL
22694,76.0,NULL
22695,67.0,NULL
22696,85.0,NULL
22697,40.0,NULL
22698,123.0,NULL
22699,213.0,NULL
22700,121.0,NULL
22701,248.0,NULL
22702,232.0,NULL
22703,244.0,NULL
22704,529.0,NULL
22705,630.0,NULL
22706,901.0,NULL
22707,758.0,NULL
22708,507.0,NULL
22709,608.0,NULL
22710,572.0,NULL
22711,369.0,NULL
22712,218.0,NULL
22713,555.0,NULL
22714,68.0,NULL
22715,333.0,NULL
22716,349.0,NULL
22717,251.0,NULL
22718,186.0,NULL
22719,202.0,NULL
22720,264.0,NULL
22721,265.0,NULL
22722,540.0,NULL
22723,336.0,NULL
22724,717.0,NULL
22725,487.0,NULL
22726,566.0,NULL
22727,521.0,NULL
22728,326.0,NULL
22729,216.0,NULL
22730,210.0,NULL
22731,246.0,NULL
22732,415.0,NULL
22733,981.0,NULL
22734,817.0,NULL
22735,589.0,NULL
22736,911.0,NULL
22737,1155.0,NULL
22738,2376.0,NULL
22739,1324.0,NULL
22740,1250.0,NULL
22741,2777.0,NULL
22742,1470.0,NULL
22743,2563.0,NULL
22744,2282.0,NULL
22745,2488.0,NULL
22746,3243.0,NULL
22747,3780.0,NULL
22748,3442.0,NULL
22749,2856.0,NULL
22750,2827.0,NULL
22751,3055.0,NULL
22752,3580.0,NULL
22753,2639.0,NULL
22754,3238.0,NULL
22755,2575.0,NULL
22756,2858.0,NULL
22757,2316.0,NULL
22758,3440.0,NULL
22759,4924.0,NULL
22760,3867.0,NULL
22761,4232.0,NULL
22762,4111.0,NULL
22763,3728.0,NULL
22764,4766.0,NULL
22765,5359.0,NULL
22766,4414.0,NULL
22767,5193.0,NULL
22768,5925.0,NULL
22769,5426.0,NULL
22770,6089.0,NULL
22771,5306.0,NULL
22772,5055.0,NULL
22773,6034.0,NULL
22774,5746.0,NULL
22775,6231.0,NULL
22776,7416.0,NULL
22777,6008.0,NULL
22778,6198.0,NULL
22779,4995.0,NULL
22780,6828.0,NULL
22781,6543.0,NULL
22782,6534.0,NULL
22783,4606.0,NULL
22784,4962.0,NULL
22785,7791.0,NULL
22786,4711.0,NULL
22787,4886.0,NULL
22788,4537.0,NULL
22789,4483.0,NULL
22790,4050.0,NULL
22791,4710.0,NULL
22792,4721.0,NULL
22793,6133.0,NULL
22794,4696.0,NULL
22795,4588.0,NULL
22796,4806.0,NULL
22797,3648.0,NULL
22798,3916.0,NULL
22799,5802.0,NULL
22800,4422.0,NULL
22801,5090.0,NULL
22802,4981.0,NULL
22803,4688.0,NULL
22804,3331.0,NULL
22805,3741.0,NULL
22806,4302.0,NULL
22807,3544.0,NULL
22808,4198.0,NULL
22809,3481.0,NULL
22810,3987.0,NULL
22811,4075.0,NULL
22812,3300.0,NULL
22813,4818.0,NULL
22814,5032.0,NULL
22815,6037.0,NULL
22816,6304.0,NULL
22817,10768.0,NULL
22818,6993.0,NULL
22819,8861.0,NULL
22820,7637.0,NULL
22821,7687.0,NULL
22822,6359.0,NULL
22823,6622.0,NULL
22824,7926.0,NULL
22825,7788.0,NULL
22826,8515.0,NULL
22827,8432.0,NULL
22828,10462.0,NULL
22829,10481.0,NULL
22830,9859.0,NULL
22831,11575.0,NULL
22832,11047.0,NULL
22833,12247.0,NULL
22834,11520.0,NULL
22835,13439.0,NULL
22836,11522.0,NULL
22837,11832.0,NULL
22838,13679.0,NULL
22839,12519.0,NULL
22840,8026.0,NULL
22841,10234.0,NULL
22842,11321.0,NULL
22843,13253.0,NULL
22844,12629.0,NULL
22845,10229.0,NULL
22846,11516.0,NULL
22847,12717.0,NULL
22848,11129.0,NULL
22849,12088.0,NULL
22850,12879.0,NULL
22851,13413.0,NULL
22852,13638.0,NULL
22853,12473.0,NULL
22854,10382.0,NULL
22855,9218.0,NULL
22856,10611.0,NULL
22857,11167.0,NULL
22858,11144.0,NULL
22859,10701.0,NULL
22860,10176.0,NULL
22861,9165.0,NULL
22862,10878.0,NULL
22863,10375.0,NULL
22864,10494.0,NULL
22865,10641.0,NULL
22866,11458.0,NULL
22867,10333.0,NULL
22868,9584.0,NULL
22869,9533.0,NULL
22870,11154.0,NULL
22871,9497.0,NULL
22872,11449.0,NULL
22873,12262.0,NULL
22874,10019.0,NULL
22875,10123.0,NULL
22876,10080.0,NULL
22877,10891.0,NULL
22878,12205.0,NULL
22879,12444.0,NULL
22880,14739.0,NULL
22881,12978.0,NULL
22882,12784.0,NULL
22883,13781.0,NULL
22884,11047.0,NULL
22885,14209.0,NULL
22886,18473.0,NULL
22887,13279.0,NULL
22888,19320.0,NULL
22889,12427.0,NULL
22890,14530.0,NULL
22891,15577.0,NULL
22892,13947.0,NULL
22893,16598.0,NULL
22894,16531.0,NULL
22895,15438.0,NULL
22896,13749.0,NULL
22897,17564.0,NULL
22898,13861.0,NULL
22899,20118.0,NULL
22900,15255.0,NULL
22901,16864.0,NULL
22902,13846.0,NULL
22903,12311.0,NULL
22904,5006.0,NULL
22905,2515.0,NULL
22906,8601.0,NULL
22907,9769.0,NULL
22908,14989.0,NULL
22909,9290.0,NULL
22910,13023.0,NULL
22911,13446.0,NULL
22912,11166.0,NULL
22913,13144.0,NULL
22914,13068.0,NULL
22915,10153.0,NULL
22916,10423.0,NULL
22917,12311.0,NULL
22918,11177.0,NULL
22919,12960.0,NULL
22920,10081.0,NULL
22921,10022.0,NULL
22922,9533.0,NULL
22923,8753.0,NULL
22924,6476.0,NULL
22925,4832.0,NULL
22926,3112.0,NULL
22927,6731.0,NULL
22928,9805.0,NULL
22929,10340.0,NULL
22930,8144.0,NULL
22931,8032.0,NULL
22932,10381.0,NULL
22933,10843.0,NULL
22934,9210.0,NULL
22935,9491.0,NULL
22936,10460.0,NULL
22937,9368.0,NULL
22938,8008.0,NULL
22939,9911.0,NULL
22940,8583.0,NULL
22941,8300.0,NULL
22942,9289.0,NULL
22943,8031.0,NULL
22944,6074.0,NULL
22945,6495.0,NULL
22946,6220.0,NULL
22947,8947.0,NULL
22948,6286.0,NULL
22949,7232.0,NULL
22950,7414.0,NULL
22951,5242.0,NULL
22952,5181.0,NULL
22953,5423.0,NULL
22954,7117.0,NULL
22955,5555.0,NULL
22956,6588.0,NULL
22957,5706.0,NULL
22958,4780.0,NULL
22959,4620.0,NULL
22960,6559.0,NULL
22961,5510.0,NULL
22962,4142.0,NULL
22963,5434.0,NULL
22964,3828.0,NULL
22965,5578.0,NULL
22966,6135.0,NULL
22967,5225.0,NULL
22968,4401.0,NULL
22969,4551.0,NULL
22970,6706.0,NULL
22971,5132.0,NULL
22972,5269.0,NULL
22973,4286.0,NULL
22974,3399.0,NULL
22975,5309.0,NULL
22976,5300.0,NULL
22977,4154.0,NULL
22978,5032.0,NULL
22979,3084.0,NULL
22980,3819.0,NULL
22981,3508.0,NULL
22982,4306.0,NULL
22983,4956.0,NULL
22984,5012.0,NULL
22985,5030.0,NULL
22986,3545.0,NULL
22987,3541.0,NULL
22988,4413.0,NULL
22989,4858.0,NULL
22990,4574.0,NULL
22991,4382.0,NULL
22992,3791.0,NULL
22993,3221.0,NULL
22994,3618.0,NULL
22995,NULL,9000.0
22996,NULL,12000.0
22997,NULL,3000.0
22998,NULL,4000.0
22999,NULL,1500.0
23000,NULL,9500.0
23001,NULL,2000.0
23002,29.0,NULL
23003,26.0,NULL
23004,25.0,NULL
23005,27.0,NULL
23006,66.0,NULL
23007,44.0,NULL
23008,28.0,NULL
23009,79.0,NULL
23010,88.0,NULL
23011,83.0,NULL
23012,97.0,NULL
23013,120.0,NULL
23014,128.0,NULL
23015,88.0,NULL
23016,404.0,NULL
23017,921.0,NULL
23018,1010.0,NULL
23019,1384.0,NULL
23020,1734.0,NULL
23021,1281.0,NULL
23022,873.0,NULL
23023,1898.0,NULL
23024,2192.0,NULL
23025,1952.0,NULL
23026,2088.0,NULL
23027,1853.0,NULL
23028,1366.0,NULL
23029,982.0,NULL
23030,1959.0,NULL
23031,2036.0,NULL
23032,3662.0,NULL
23033,4057.0,NULL
23034,4361.0,NULL
23035,2603.0,NULL
23036,2541.0,NULL
23037,3378.0,NULL
23038,4834.0,NULL
23039,3705.0,NULL
23040,3788.0,NULL
23041,1716.0,NULL
23042,1794.0,NULL
23043,1350.0,NULL
23044,1482.0,NULL
23045,3123.0,NULL
23046,4021.0,NULL
23047,4396.0,NULL
23048,4850.0,NULL
23049,3206.0,NULL
23050,2306.0,NULL
23051,5732.0,NULL
23052,7124.0,NULL
23053,6243.0,NULL
23054,6640.0,NULL
23055,6543.0,NULL
23056,2741.0,NULL
23057,2098.0,NULL
23058,2034.0,NULL
23059,5102.0,NULL
23060,5351.0,NULL
23061,5474.0,NULL
23062,5653.0,NULL
23063,2803.0,NULL
23064,1660.0,NULL
23065,5237.0,NULL
23066,6864.0,NULL
23067,7282.0,NULL
23068,7814.0,NULL
23069,8435.0,NULL
23070,3435.0,NULL
23071,1745.0,NULL
23072,5427.0,NULL
23073,7495.0,NULL
23074,6857.0,NULL
23075,6582.0,NULL
23076,5780.0,NULL
23077,2379.0,NULL
23078,1552.0,NULL
23079,5397.0,NULL
23080,5701.0,NULL
23081,5640.0,NULL
23082,5657.0,NULL
23083,4727.0,NULL
23084,1472.0,NULL
23085,1119.0,NULL
23086,4428.0,NULL
23087,4017.0,NULL
23088,3482.0,NULL
23089,3052.0,NULL
23090,2413.0,NULL
23091,769.0,NULL
23092,177.0,NULL
23093,671.0,NULL
23094,1149.0,NULL
23095,2720.0,NULL
23096,2717.0,NULL
23097,2993.0,NULL
23098,2076.0,NULL
23099,794.0,NULL
23100,990.0,NULL
23101,2641.0,NULL
23102,3427.0,NULL
23103,2915.0,NULL
23104,2934.0,NULL
23105,2484.0,NULL
23106,760.0,NULL
23107,1460.0,NULL
23108,3567.0,NULL
23109,4832.0,NULL
23110,6310.0,NULL
23111,7704.0,NULL
23112,6058.0,NULL
23113,3451.0,NULL
23114,4151.0,NULL
23115,8968.0,NULL
23116,10359.0,NULL
23117,10006.0,NULL
23118,9091.0,NULL
23119,5465.0,NULL
23120,2809.0,NULL
23121,1815.0,NULL
23122,4733.0,NULL
23123,3404.0,NULL
23124,3728.0,NULL
23125,2091.0,NULL
23126,587.0,NULL
23127,2611.0,NULL
23128,1850.0,NULL
23129,2188.0,NULL
23130,3003.0,NULL
23131,2665.0,NULL
23132,2102.0,NULL
23133,1721.0,NULL
23134,1091.0,NULL
23135,1534.0,NULL
23136,2791.0,NULL
23137,2827.0,NULL
23138,2351.0,NULL
23139,2575.0,NULL
23140,1436.0,NULL
23141,704.0,NULL
23142,955.0,NULL
23143,2196.0,NULL
23144,2366.0,NULL
23145,2746.0,NULL
23146,2394.0,NULL
23147,1682.0,NULL
23148,645.0,NULL
23149,1606.0,NULL
23150,2401.0,NULL
23151,2414.0,NULL
23152,2396.0,NULL
23153,3077.0,NULL
23154,2409.0,NULL
23155,1689.0,NULL
23156,1702.0,NULL
23157,4114.0,NULL
23158,4889.0,NULL
23159,4070.0,NULL
23160,3365.0,NULL
23161,4090.0,NULL
23162,2338.0,NULL
23163,1687.0,NULL
23164,4164.0,NULL
23165,5978.0,NULL
23166,15653.0,NULL
23167,23378.0,NULL
23168,23991.0,NULL
23169,25005.0,NULL
23170,18436.0,NULL
23171,22699.0,NULL
23172,17598.0,NULL
23173,14662.0,NULL
23174,12009.0,NULL
23175,7271.0,NULL
23176,4477.0,NULL
23177,4194.0,NULL
23178,8498.0,NULL
23179,8786.0,NULL
23180,10410.0,NULL
23181,10178.0,NULL
23182,10500.0,NULL
23183,6566.0,NULL
23184,8939.0,NULL
23185,11149.0,NULL
23186,10523.0,NULL
23187,9589.0,NULL
23188,8860.0,NULL
23189,7775.0,NULL
23190,3999.0,NULL
23191,4695.0,NULL
23192,8016.0,NULL
23193,7707.0,NULL
23194,8551.0,NULL
23195,8915.0,NULL
23196,7485.0,NULL
23197,3862.0,NULL
23198,3931.0,NULL
23199,8598.0,NULL
23200,8345.0,NULL
23201,5537.0,NULL
23202,3367.0,NULL
23203,3507.0,NULL
23204,6842.0,NULL
23205,6080.0,NULL
23206,6435.0,NULL
23207,5875.0,NULL
23208,5077.0,NULL
23209,3612.0,NULL
23210,3244.0,NULL
23211,4995.0,NULL
23212,5607.0,NULL
23213,4749.0,NULL
23214,6359.0,NULL
23215,4010.0,NULL
23216,2579.0,NULL
23217,3038.0,NULL
23218,5669.0,NULL
23219,6152.0,NULL
23220,5597.0,NULL
23221,4814.0,NULL
23222,3809.0,NULL
23223,2026.0,NULL
23224,3017.0,NULL
23225,5849.0,NULL
23226,5196.0,NULL
23227,5078.0,NULL
23228,4794.0,NULL
23229,3390.0,NULL
23230,1773.0,NULL
23231,2715.0,NULL
23232,6308.0,NULL
23233,7083.0,NULL
23234,6053.0,NULL
23235,7700.0,NULL
23236,5396.0,NULL
23237,3038.0,NULL
23238,2311.0,NULL
23239,3335.0,NULL
23240,7403.0,NULL
23241,7472.0,NULL
23242,5964.0,NULL
23243,4401.0,NULL
23244,3046.0,NULL
23245,2455.0,NULL
23246,7171.0,NULL
23247,5834.0,NULL
23248,4116.0,NULL
23249,3042.0,NULL
23250,2960.0,NULL
23251,5995.0,NULL
23252,6581.0,NULL
23253,7226.0,NULL
23254,6322.0,NULL
23255,10525.0,NULL
23256,5298.0,NULL
23257,6149.0,NULL
23258,8392.0,NULL
23259,8665.0,NULL
23260,9292.0,NULL
23261,7014.0,NULL
23262,6504.0,NULL
23263,3274.0,NULL
23264,3561.0,NULL
23265,5782.0,NULL
23266,9083.0,NULL
23267,7454.0,NULL
23268,6889.0,NULL
23269,3165.0,NULL
23270,7076.0,NULL
23271,5843.0,NULL
23272,6846.0,NULL
23273,6047.0,NULL
23274,5490.0,NULL
23275,2315.0,NULL
23276,2894.0,NULL
23277,6397.0,NULL
23278,2214.0,NULL
23279,2161.0,NULL
23280,2717.0,NULL
23281,1868.0,NULL
23282,2679.0,NULL
23283,3582.0,NULL
23284,10814.0,NULL
23285,8307.0,NULL
23286,6121.0,NULL
23287,7871.0,NULL
23288,5667.0,NULL
23289,504.0,NULL
23290,824.0,NULL
23291,1948.0,NULL
23292,976.0,NULL
23293,1696.0,NULL
23294,1284.0,NULL
23295,1343.0,NULL
23296,1340.0,NULL
23297,990.0,NULL
23298,1249.0,NULL
23299,1028.0,NULL
23300,1375.0,NULL
23301,1554.0,NULL
23302,1332.0,NULL
23303,1421.0,NULL
23304,1130.0,NULL
23305,1225.0,NULL
23306,1120.0,NULL
23307,1741.0,NULL
23308,1422.0,NULL
23309,8760.0,NULL
23310,2099.0,NULL
23311,2003.0,NULL
23312,3916.0,NULL
23313,1535.0,NULL
23314,1728.0,NULL
23315,1935.0,NULL
23316,1803.0,NULL
23317,1442.0,NULL
23318,1704.0,NULL
23319,2987.0,NULL
23320,2440.0,NULL
23321,2460.0,NULL
23322,1399.0,NULL
23323,2079.0,NULL
23324,2542.0,NULL
23325,2504.0,NULL
23326,2523.0,NULL
23327,2185.0,NULL
23328,1809.0,NULL
23329,2539.0,NULL
23330,2047.0,NULL
23331,3006.0,NULL
23332,2140.0,NULL
23333,1953.0,NULL
23334,4205.0,NULL
23335,3063.0,NULL
23336,3308.0,NULL
23337,3355.0,NULL
23338,2933.0,NULL
23339,1831.0,NULL
23340,2302.0,NULL
23341,3725.0,NULL
23342,2609.0,NULL
23343,2983.0,NULL
23344,2046.0,NULL
23345,3081.0,NULL
23346,4325.0,NULL
23347,3024.0,NULL
23348,2755.0,NULL
23349,29602.0,NULL
23350,4068.0,NULL
23351,4145.0,NULL
23352,3478.0,NULL
23353,3063.0,NULL
23354,5263.0,NULL
23355,4906.0,NULL
23356,3305.0,NULL
23357,3622.0,NULL
23358,1441.0,NULL
23359,1601.0,NULL
23360,15088.0,NULL
23361,3835.0,NULL
23362,3903.0,NULL
23363,2864.0,NULL
23364,2355.0,NULL
23365,3337.0,NULL
23366,2976.0,NULL
23367,2036.0,NULL
23368,2571.0,NULL
23369,8135.0,NULL
23370,2913.0,NULL
23371,3660.0,NULL
23372,4173.0,NULL
23373,3946.0,NULL
23374,1519.0,NULL
23375,3588.0,NULL
23376,5216.0,NULL
23377,3156.0,NULL
23378,3022.0,NULL
23379,3780.0,NULL
23380,3766.0,NULL
23381,1277.0,NULL
23382,2188.0,NULL
23383,3145.0,NULL
23384,3643.0,NULL
23385,2617.0,NULL
23386,3909.0,NULL
23387,2494.0,NULL
23388,3025.0,NULL
23389,1904.0,NULL
23390,2113.0,NULL
23391,1827.0,NULL
23392,1912.0,NULL
23393,7968.0,NULL
23394,2549.0,NULL
23395,11968.0,NULL
23396,3930.0,NULL
23397,1949.0,NULL
23398,1675.0,NULL
23399,969.0,NULL
23400,4307.0,NULL
23401,6623.0,NULL
23402,2921.0,NULL
23403,4848.0,NULL
23404,3479.0,NULL
23405,2657.0,NULL
23406,4648.0,NULL
23407,8543.0,NULL
23408,2326.0,NULL
23409,3270.0,NULL
23410,3008.0,NULL
23411,2090.0,NULL
23412,4454.0,NULL
23413,4796.0,NULL
23414,1557.0,NULL
23415,3278.0,NULL
23416,3334.0,NULL
23417,11088.0,NULL
