id_stat,pays,date,epidemiologist
4493,NLD,28/10/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4494,NLD,29/10/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4495,NLD,30/10/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4496,NLD,31/10/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4497,NLD,01/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4498,NLD,02/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4499,NLD,03/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4500,NLD,04/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4501,NLD,05/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4502,NLD,06/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4503,NLD,07/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4504,NLD,08/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4505,NLD,09/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4506,NLD,10/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4507,NLD,11/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4508,NLD,12/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4509,NLD,13/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4510,NLD,14/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4511,NLD,15/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4512,NLD,16/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4513,NLD,17/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4514,NLD,18/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4515,NLD,19/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4516,NLD,20/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4517,NLD,21/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4518,NLD,22/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4519,NLD,23/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4520,NLD,24/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4521,NLD,25/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4522,NLD,26/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4523,NLD,27/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4524,NLD,28/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4525,NLD,29/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4526,NLD,30/11/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4527,NLD,01/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4528,NLD,02/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4529,NLD,03/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4530,NLD,04/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4531,NLD,05/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4532,NLD,06/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4533,NLD,07/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4534,NLD,08/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4535,NLD,09/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4536,NLD,10/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4537,NLD,11/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4538,NLD,12/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4539,NLD,13/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4540,NLD,14/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4541,NLD,15/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4542,NLD,16/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4543,NLD,17/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4544,NLD,18/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4545,NLD,19/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4546,NLD,20/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4547,NLD,21/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4548,NLD,22/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4549,NLD,23/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4550,NLD,24/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4551,NLD,25/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4552,NLD,26/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4553,NLD,27/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4554,NLD,28/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4555,NLD,29/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4556,NLD,30/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4557,NLD,31/12/2020,cc44aad3-2348-4bd2-850e-d8048ac0749c
4558,NLD,01/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4559,NLD,02/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4560,NLD,03/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4561,NLD,04/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4562,NLD,05/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4563,NLD,06/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4564,NLD,07/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4565,NLD,08/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4566,NLD,09/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4567,NLD,10/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4568,NLD,11/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4569,NLD,12/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4570,NLD,13/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4571,NLD,14/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4572,NLD,15/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4573,NLD,16/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4574,NLD,17/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4575,NLD,18/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4576,NLD,19/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4577,NLD,20/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4578,NLD,21/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4579,NLD,22/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4580,NLD,23/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4581,NLD,24/01/2021,cc44aad3-2348-4bd2-850e-d8048ac0749c
4582,PRT,03/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4583,PRT,04/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4584,PRT,05/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4585,PRT,06/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4586,PRT,07/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4587,PRT,08/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4588,PRT,09/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4589,PRT,10/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4590,PRT,11/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4591,PRT,12/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4592,PRT,13/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4593,PRT,14/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4594,PRT,15/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4595,PRT,16/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4596,PRT,17/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4597,PRT,18/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4598,PRT,19/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4599,PRT,20/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4600,PRT,21/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4601,PRT,22/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4602,PRT,23/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4603,PRT,24/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4604,PRT,25/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4605,PRT,26/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4606,PRT,27/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4607,PRT,28/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4608,PRT,29/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4609,PRT,30/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4610,PRT,31/03/2020,9736e326-4a93-496e-b52f-443ec5a95626
4611,PRT,01/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4612,PRT,02/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4613,PRT,03/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4614,PRT,04/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4615,PRT,05/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4616,PRT,06/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4617,PRT,07/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4618,PRT,08/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4619,PRT,09/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4620,PRT,10/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4621,PRT,11/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4622,PRT,12/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4623,PRT,13/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4624,PRT,14/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4625,PRT,15/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4626,PRT,16/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4627,PRT,17/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4628,PRT,18/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4629,PRT,19/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4630,PRT,20/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4631,PRT,21/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4632,PRT,22/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4633,PRT,23/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4634,PRT,24/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4635,PRT,25/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4636,PRT,26/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4637,PRT,27/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4638,PRT,28/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4639,PRT,29/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4640,PRT,30/04/2020,9736e326-4a93-496e-b52f-443ec5a95626
4641,PRT,01/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4642,PRT,02/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4643,PRT,03/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4644,PRT,04/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4645,PRT,05/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4646,PRT,06/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4647,PRT,07/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4648,PRT,08/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4649,PRT,09/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4650,PRT,10/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4651,PRT,11/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4652,PRT,12/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4653,PRT,13/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4654,PRT,14/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4655,PRT,15/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4656,PRT,16/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4657,PRT,17/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4658,PRT,18/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4659,PRT,19/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4660,PRT,20/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4661,PRT,21/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4662,PRT,22/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4663,PRT,23/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4664,PRT,24/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4665,PRT,25/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4666,PRT,26/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4667,PRT,27/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4668,PRT,28/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4669,PRT,29/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4670,PRT,30/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4671,PRT,31/05/2020,9736e326-4a93-496e-b52f-443ec5a95626
4672,PRT,01/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4673,PRT,02/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4674,PRT,03/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4675,PRT,04/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4676,PRT,05/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4677,PRT,06/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4678,PRT,07/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4679,PRT,08/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4680,PRT,09/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4681,PRT,10/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4682,PRT,11/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4683,PRT,12/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4684,PRT,13/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4685,PRT,14/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4686,PRT,15/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4687,PRT,16/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4688,PRT,17/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4689,PRT,18/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4690,PRT,19/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4691,PRT,20/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4692,PRT,21/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4693,PRT,22/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4694,PRT,23/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4695,PRT,24/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4696,PRT,25/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4697,PRT,26/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4698,PRT,27/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4699,PRT,28/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4700,PRT,29/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4701,PRT,30/06/2020,9736e326-4a93-496e-b52f-443ec5a95626
4702,PRT,01/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4703,PRT,02/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4704,PRT,03/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4705,PRT,04/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4706,PRT,05/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4707,PRT,06/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4708,PRT,07/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4709,PRT,08/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4710,PRT,09/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4711,PRT,10/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4712,PRT,11/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4713,PRT,12/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4714,PRT,13/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4715,PRT,14/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4716,PRT,15/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4717,PRT,16/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4718,PRT,17/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4719,PRT,18/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4720,PRT,19/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4721,PRT,20/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4722,PRT,21/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4723,PRT,22/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4724,PRT,23/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4725,PRT,24/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4726,PRT,25/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4727,PRT,26/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4728,PRT,27/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4729,PRT,28/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4730,PRT,29/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4731,PRT,30/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4732,PRT,31/07/2020,9736e326-4a93-496e-b52f-443ec5a95626
4733,PRT,01/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4734,PRT,02/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4735,PRT,03/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4736,PRT,04/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4737,PRT,05/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4738,PRT,06/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4739,PRT,07/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4740,PRT,08/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4741,PRT,09/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4742,PRT,10/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4743,PRT,11/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4744,PRT,12/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4745,PRT,13/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4746,PRT,14/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4747,PRT,15/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4748,PRT,16/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4749,PRT,17/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4750,PRT,18/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4751,PRT,19/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4752,PRT,20/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4753,PRT,21/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4754,PRT,22/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4755,PRT,23/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4756,PRT,24/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4757,PRT,25/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4758,PRT,26/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4759,PRT,27/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4760,PRT,28/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4761,PRT,29/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4762,PRT,30/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4763,PRT,31/08/2020,9736e326-4a93-496e-b52f-443ec5a95626
4764,PRT,01/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4765,PRT,02/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4766,PRT,03/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4767,PRT,04/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4768,PRT,05/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4769,PRT,06/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4770,PRT,07/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4771,PRT,08/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4772,PRT,09/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4773,PRT,10/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4774,PRT,11/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4775,PRT,12/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4776,PRT,13/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4777,PRT,14/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4778,PRT,15/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4779,PRT,16/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4780,PRT,17/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4781,PRT,18/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4782,PRT,19/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4783,PRT,20/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4784,PRT,21/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4785,PRT,22/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4786,PRT,23/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4787,PRT,24/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4788,PRT,25/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4789,PRT,26/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4790,PRT,27/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4791,PRT,28/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4792,PRT,29/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4793,PRT,30/09/2020,9736e326-4a93-496e-b52f-443ec5a95626
4794,PRT,01/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4795,PRT,02/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4796,PRT,03/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4797,PRT,04/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4798,PRT,05/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4799,PRT,06/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4800,PRT,07/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4801,PRT,08/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4802,PRT,09/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4803,PRT,10/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4804,PRT,11/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4805,PRT,12/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4806,PRT,13/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4807,PRT,14/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4808,PRT,15/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4809,PRT,16/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4810,PRT,17/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4811,PRT,18/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4812,PRT,19/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4813,PRT,20/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4814,PRT,21/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4815,PRT,22/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4816,PRT,23/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4817,PRT,24/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4818,PRT,25/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4819,PRT,26/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4820,PRT,27/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4821,PRT,28/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4822,PRT,29/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4823,PRT,30/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4824,PRT,31/10/2020,9736e326-4a93-496e-b52f-443ec5a95626
4825,PRT,01/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4826,PRT,02/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4827,PRT,03/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4828,PRT,04/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4829,PRT,05/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4830,PRT,06/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4831,PRT,07/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4832,PRT,08/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4833,PRT,09/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4834,PRT,10/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4835,PRT,11/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4836,PRT,12/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4837,PRT,13/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4838,PRT,14/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4839,PRT,15/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4840,PRT,16/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4841,PRT,17/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4842,PRT,18/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4843,PRT,19/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4844,PRT,20/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4845,PRT,21/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4846,PRT,22/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4847,PRT,23/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4848,PRT,24/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4849,PRT,25/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4850,PRT,26/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4851,PRT,27/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
4852,PRT,28/11/2020,9736e326-4a93-496e-b52f-443ec5a95626
